Type,Block,Street Name,Postal,Latitude,Longitude
HDB,686C,JURONG WEST CTRL 1,643686,1.342266095,103.7043093
HDB,686C,WOODLANDS DR 73,733686,1.442144832,103.80687
HDB,686D,CHOA CHU KANG CRES,684686,1.404117446,103.748355
HDB,687,HOUGANG ST 61,530687,1.37622545,103.8850729
HDB,687,JURONG WEST CTRL 1,640687,1.341532478,103.7056699
HDB,687A,CHOA CHU KANG DR,681687,1.404511017,103.7501613
HDB,687A,WOODLANDS DR 75,731687,1.441004308,103.8072233
HDB,687B,CHOA CHU KANG DR,682687,1.404405693,103.7506689
HDB,687B,WOODLANDS DR 75,732687,1.441885395,103.8071619
HDB,687C,CHOA CHU KANG DR,683687,1.403685594,103.751205
HDB,687C,WOODLANDS DR 75,733687,1.44180898,103.8063724
HDB,687D,CHOA CHU KANG DR,684687,1.403685808,103.7515813
HDB,688,HOUGANG ST 61,530688,1.376161791,103.8855498
HDB,688,JURONG WEST CTRL 1,640688,1.34110458,103.7053529
HDB,688A,CHOA CHU KANG DR,681688,1.403963875,103.7505663
HDB,688A,WOODLANDS DR 75,731688,1.442825199,103.8071977
HDB,688B,CHOA CHU KANG DR,682688,1.403435938,103.7503369
HDB,688B,WOODLANDS DR 75,732688,1.443468582,103.8070333
HDB,688C,CHOA CHU KANG CRES,683688,1.403187013,103.7509933
HDB,688C,WOODLANDS DR 75,733688,1.443409491,103.8073026
HDB,688D,WOODLANDS DR 75,734688,1.443419605,103.8076964
HDB,688E,WOODLANDS DR 75,735688,1.44381514,103.8079451
HDB,688F,WOODLANDS DR 75,736688,1.444161349,103.8079982
HDB,689,HOUGANG ST 61,530689,1.376492074,103.8857719
HDB,689,JURONG WEST CTRL 1,640689,1.340835043,103.7060067
HDB,689A,CHOA CHU KANG DR,681689,1.402989014,103.7503201
HDB,689A,WOODLANDS DR 75,731689,1.444386293,103.8079254
HDB,689B,CHOA CHU KANG DR,682689,1.403134828,103.7497931
HDB,689B,WOODLANDS DR 75,732689,1.444469428,103.8083975
HDB,689C,WOODLANDS DR 75,733689,1.444812046,103.8084061
HDB,689D,WOODLANDS DR 75,734689,1.444285016,103.8087419
HDB,689E,WOODLANDS DR 75,735689,1.443920453,103.8086742
HDB,689F,WOODLANDS DR 75,736689,1.443578567,103.8087712
HDB,690,HOUGANG ST 61,530690,1.376932057,103.885697
HDB,690,JURONG WEST CTRL 1,640690,1.341186885,103.70671
HDB,690A,CHOA CHU KANG CRES,681690,1.402776276,103.7515399
HDB,690A,WOODLANDS DR 75,731690,1.443584175,103.8084073
HDB,690B,CHOA CHU KANG CRES,682690,1.403183777,103.7518731
HDB,690B,WOODLANDS DR 75,732690,1.443295516,103.8081682
HDB,690C,CHOA CHU KANG CRES,683690,1.402648913,103.7519318
HDB,690C,WOODLANDS DR 75,733690,1.442982353,103.8079789
HDB,690D,CHOA CHU KANG CRES,684690,1.402149787,103.7521016
HDB,690D,WOODLANDS DR 75,734690,1.442615966,103.8078522
HDB,690E,WOODLANDS DR 75,735690,1.442165494,103.8080407
HDB,690F,WOODLANDS DR 75,736690,1.442685987,103.8074331
HDB,691,HOUGANG ST 61,530691,1.376717633,103.8865289
HDB,691,JURONG WEST CTRL 1,641691,1.342365516,103.7058385
HDB,691A,CHOA CHU KANG CRES,681691,1.401157798,103.7514717
HDB,691B,CHOA CHU KANG CRES,682691,1.40162672,103.7515776
HDB,692,HOUGANG ST 61,530692,1.376647194,103.8867716
HDB,692,JURONG WEST CTRL 1,641692,1.341719647,103.7071506
HDB,692A,CHOA CHU KANG CRES,681692,1.400209214,103.7512714
HDB,692B,CHOA CHU KANG CRES,682692,1.40067816,103.7513772
HDB,693,HOUGANG ST 61,530693,1.37669797,103.887541
HDB,693,JURONG WEST CTRL 1,640693,1.342900336,103.7061852
HDB,694,HOUGANG ST 61,530694,1.376063642,103.8879392
HDB,694,JURONG WEST CTRL 1,640694,1.343121023,103.707052
HDB,695,HOUGANG ST 61,530695,1.376314852,103.8874736
HDB,695,JURONG WEST CTRL 1,640695,1.34256318,103.7074222
HDB,696,HOUGANG ST 61,530696,1.375964495,103.8874236
HDB,696,JURONG WEST CTRL 1,640696,1.34211081,103.7074774
HDB,697,HOUGANG ST 61,530697,1.375540338,103.8874751
HDB,697A,JURONG WEST CTRL 3,641697,1.341034437,103.708341
HDB,697B,JURONG WEST CTRL 3,642697,1.340679309,103.7084455
HDB,698,HOUGANG ST 61,532698,1.374806815,103.8877085
HDB,698A,HOUGANG ST 61,531698,1.375013784,103.8873377
HDB,698B,HOUGANG ST 61,532698,1.374806815,103.8877085
HDB,698B,JURONG WEST CTRL 3,642698,1.340651295,103.7075062
HDB,698C,HOUGANG ST 52,533698,1.375251968,103.888186
HDB,698C,JURONG WEST CTRL 3,643698,1.340280167,103.707599
HDB,698D,HOUGANG ST 52,538698,1.375637044,103.8887392
HDB,699,HOUGANG ST 52,530699,1.375920656,103.8891903
HDB,699A,HOUGANG ST 52,531699,1.376972117,103.8888641
HDB,699B,HOUGANG ST 52,532699,1.376702901,103.888277
HDB,699C,HOUGANG ST 52,533699,1.37644095,103.8885273
HDB,700,PASIR RIS DR 10,510700,1.380266008,103.9383197
HDB,700A,ANG MO KIO AVE 6,561700,1.369971289,103.8460765
HDB,700B,ANG MO KIO AVE 6,562700,1.369410498,103.8460598
HDB,700C,ANG MO KIO AVE 6,563700,1.369441594,103.8464882
HDB,701,BEDOK RESERVOIR RD,470701,1.337641561,103.9189062
HDB,701,CHOA CHU KANG ST 53,680701,1.391653945,103.7462207
HDB,701,HOUGANG AVE 2,530701,1.365483983,103.8902003
HDB,701,JURONG WEST ST 71,640701,1.342315475,103.6952811
HDB,701,PASIR RIS DR 10,510701,1.379965919,103.9379322
HDB,701,TAMPINES ST 71,521701,1.356910593,103.9366329
HDB,701,WEST COAST RD,120701,1.307611942,103.7613764
HDB,701,WOODLANDS DR 40,731701,1.441106246,103.7959881
HDB,701,YISHUN AVE 5,763701,1.429653814,103.8270933
HDB,702,BEDOK RESERVOIR RD,470702,1.337236504,103.9189244
HDB,702,CHOA CHU KANG ST 53,680702,1.391799945,103.7456212
HDB,702,HOUGANG AVE 2,530702,1.365758495,103.8897201
HDB,702,JURONG WEST ST 71,641702,1.341585005,103.6951473
HDB,702,PASIR RIS DR 10,510702,1.38023204,103.9375665
HDB,702,TAMPINES ST 71,520702,1.356163987,103.9374813
HDB,702,WEST COAST RD,120702,1.307266926,103.7611077
HDB,702,WOODLANDS DR 40,730702,1.441865182,103.7965137
HDB,702,YISHUN AVE 5,760702,1.429815405,103.8294672
HDB,703,BEDOK RESERVOIR RD,470703,1.337165074,103.9198931
HDB,703,CHOA CHU KANG ST 53,680703,1.391317675,103.7459308
HDB,703,HOUGANG AVE 2,530703,1.36553096,103.8894606
HDB,703,JURONG WEST ST 71,640703,1.341630323,103.6958322
HDB,703,PASIR RIS DR 10,510703,1.380391611,103.9371632
HDB,703,TAMPINES ST 71,520703,1.356618575,103.9377459
HDB,703,WEST COAST RD,120703,1.306748962,103.7606336
HDB,703,WOODLANDS DR 40,730703,1.440956563,103.7965766
HDB,703,YISHUN AVE 5,760703,1.429584898,103.8288511
HDB,704,ANG MO KIO AVE 8,560704,1.370407121,103.8472307
HDB,704,BEDOK RESERVOIR RD,470704,1.336354906,103.9202036
HDB,704,CHOA CHU KANG ST 53,680704,1.390458744,103.7457195
HDB,704,HOUGANG AVE 2,530704,1.364923196,103.8893795
HDB,704,JURONG WEST ST 71,640704,1.34079663,103.6951834
HDB,704,PASIR RIS DR 10,510704,1.380783842,103.9372793
HDB,704,TAMPINES ST 71,520704,1.356557204,103.93716
HDB,704,WEST COAST RD,120704,1.306347506,103.760538
HDB,704,WOODLANDS DR 40,730704,1.440580613,103.796236
HDB,704,YISHUN AVE 5,760704,1.429234208,103.8288806
HDB,705,ANG MO KIO AVE 8,560705,1.37043723,103.8475155
HDB,705,BEDOK NTH RD,470705,1.336636818,103.9189953
HDB,705,CHOA CHU KANG ST 53,680705,1.390363253,103.7461244
HDB,705,CLEMENTI WEST ST 2,120705,1.305664208,103.7606507
HDB,705,HOUGANG AVE 2,530705,1.365647882,103.8882649
HDB,705,JURONG WEST ST 71,640705,1.340912429,103.694651
HDB,705,PASIR RIS DR 10,510705,1.380585657,103.9377478
HDB,705,TAMPINES ST 71,520705,1.357115974,103.9372848
HDB,705,WOODLANDS DR 40,730705,1.439756112,103.7961572
HDB,705,YISHUN AVE 5,760705,1.42909455,103.8295117
HDB,706,BEDOK NTH RD,470706,1.336206911,103.9190168
HDB,706,CHOA CHU KANG ST 53,680706,1.390368322,103.7468643
HDB,706,CLEMENTI WEST ST 2,120706,1.30676076,103.7623631
HDB,706,HOUGANG AVE 2,530706,1.365960368,103.8886465
HDB,706,JURONG WEST ST 71,640706,1.341229193,103.6943936
HDB,706,PASIR RIS DR 10,510706,1.380804459,103.9382387
HDB,706,TAMPINES ST 71,520706,1.357503857,103.9375597
HDB,706,WOODLANDS DR 40,730706,1.439778457,103.7966868
HDB,706,YISHUN AVE 5,760706,1.428866921,103.828909
HDB,707,BEDOK NTH RD,470707,1.335466498,103.9192884
HDB,707,CHOA CHU KANG ST 53,680707,1.39061452,103.7471555
HDB,707,CLEMENTI WEST ST 2,120707,1.306287483,103.762395
HDB,707,HOUGANG AVE 2,530707,1.36627946,103.8888089
HDB,707,JURONG WEST ST 71,640707,1.341783047,103.693952
HDB,707,PASIR RIS DR 10,510707,1.381325882,103.9382329
HDB,707,TAMPINES ST 71,520707,1.357647877,103.936891
HDB,707,WOODLANDS DR 40,730707,1.44061702,103.7966466
HDB,707,YISHUN AVE 5,760707,1.428934889,103.8277162
HDB,708,BEDOK NTH RD,470708,1.335036457,103.919312
HDB,708,CHOA CHU KANG ST 53,680708,1.391650314,103.7468753
HDB,708,CLEMENTI WEST ST 2,120708,1.305718723,103.7621678
HDB,708,HOUGANG AVE 2,530708,1.366694185,103.8890931
HDB,708,JURONG WEST ST 71,640708,1.342075242,103.6943064
HDB,708,PASIR RIS DR 10,510708,1.381185973,103.9389816
HDB,708,TAMPINES ST 71,521708,1.357837387,103.9366757
HDB,708,WOODLANDS DR 70,730708,1.440058371,103.7973694
HDB,708,YISHUN AVE 5,760708,1.428715494,103.8271691
HDB,709,ANG MO KIO AVE 8,560709,1.371137208,103.8476623
HDB,709,BEDOK RESERVOIR RD,470709,1.335416066,103.9223501
HDB,709,CLEMENTI WEST ST 2,120709,1.305330462,103.7620036
HDB,709,HOUGANG AVE 2,530709,1.367061427,103.8880773
HDB,709,JURONG WEST ST 71,640709,1.342549525,103.6944383
HDB,709,PASIR RIS DR 10,510709,1.381761718,103.938578
HDB,709,TAMPINES ST 71,520709,1.357989651,103.9374352
HDB,709,WOODLANDS DR 70,731709,1.441112734,103.798011
HDB,709,YISHUN AVE 5,760709,1.428569002,103.8277354
HDB,710,ANG MO KIO AVE 8,561710,1.370624935,103.8480457
HDB,710,BEDOK RESERVOIR RD,470710,1.335573731,103.92382
HDB,710,CLEMENTI WEST ST 2,120710,1.306289119,103.7615181
HDB,710,HOUGANG AVE 2,530710,1.366658489,103.887917
HDB,710,JURONG WEST ST 71,640710,1.342882765,103.6948548
HDB,710,PASIR RIS ST 72,511710,1.382431089,103.9370711
HDB,710,TAMPINES ST 71,520710,1.358602388,103.9377306
HDB,710,WOODLANDS DR 70,730710,1.440776769,103.7974203
HDB,710,YISHUN AVE 5,760710,1.428217798,103.8277613
HDB,711,BEDOK RESERVOIR RD,470711,1.335973416,103.9236903
HDB,711,CLEMENTI WEST ST 2,120711,1.304844235,103.7611071
HDB,711,HOUGANG AVE 2,530711,1.366338632,103.8877752
HDB,711,JURONG WEST ST 71,640711,1.343019343,103.6956598
HDB,711,PASIR RIS ST 72,510711,1.381720331,103.9381109
HDB,711,TAMPINES ST 71,520711,1.358432029,103.9370359
HDB,711,WOODLANDS DR 70,730711,1.441222966,103.7973784
HDB,711,YISHUN AVE 5,760711,1.428001203,103.827147
HDB,712,BEDOK RESERVOIR RD,470712,1.335907292,103.922634
HDB,712,CLEMENTI WEST ST 2,120712,1.304974887,103.761862
HDB,712,HOUGANG AVE 2,530712,1.365882221,103.8873871
HDB,712,JURONG WEST ST 71,642712,1.3428954,103.6968941
HDB,712,PASIR RIS ST 72,510712,1.382230621,103.9381834
HDB,712,TAMPINES ST 71,520712,1.358944782,103.9371609
HDB,712,WOODLANDS DR 70,730712,1.441907412,103.7972342
HDB,712,YISHUN AVE 5,760712,1.42785215,103.8277813
HDB,713,ANG MO KIO AVE 6,560713,1.371458093,103.8465163
HDB,713,BEDOK RESERVOIR RD,470713,1.336311806,103.9223922
HDB,713,CLEMENTI WEST ST 2,120713,1.304127842,103.7622063
HDB,713,JURONG WEST ST 71,640713,1.343400906,103.6962525
HDB,713,PASIR RIS ST 72,510713,1.382476738,103.9378218
HDB,713,TAMPINES ST 71,520713,1.359239119,103.9376516
HDB,713,WOODLANDS DR 70,730713,1.441954756,103.797812
HDB,713,YISHUN ST 71,760713,1.427528119,103.8274166
HDB,714,ANG MO KIO AVE 6,560714,1.371096498,103.8462315
HDB,714,BEDOK RESERVOIR RD,471714,1.336579253,103.9234666
HDB,714,CLEMENTI WEST ST 2,120714,1.304303413,103.7616821
HDB,714,JURONG WEST ST 71,640714,1.343270528,103.696863
HDB,714,PASIR RIS ST 72,510714,1.382647229,103.9375567
HDB,714,TAMPINES ST 71,520714,1.360051901,103.9371429
HDB,714,WOODLANDS DR 70,730714,1.442049287,103.7987891
HDB,714,YISHUN ST 71,760714,1.427016517,103.8276626
HDB,715,BEDOK RESERVOIR RD,470715,1.337429658,103.9231549
HDB,715,CLEMENTI WEST ST 2,120715,1.303153603,103.7619437
HDB,715,JURONG WEST ST 71,640715,1.343754882,103.69641
HDB,715,PASIR RIS ST 72,510715,1.382977902,103.9370545
HDB,715,TAMPINES ST 71,520715,1.35955697,103.9370318
HDB,715,WOODLANDS DR 70,730715,1.441989581,103.7993937
HDB,715,YISHUN ST 71,760715,1.426389113,103.8269108
HDB,716,ANG MO KIO AVE 6,560716,1.371477831,103.8458688
HDB,716,BEDOK RESERVOIR RD,470716,1.337837952,103.9249737
HDB,716,CLEMENTI WEST ST 2,120716,1.301917877,103.7630734
HDB,716,JURONG WEST ST 71,640716,1.344052389,103.6967099
HDB,716,PASIR RIS ST 72,510716,1.383100381,103.9367968
HDB,716,TAMPINES ST 71,521716,1.3587699,103.9366335
HDB,716,WOODLANDS DR 70,730716,1.44150835,103.7997788
HDB,716,YISHUN ST 71,760716,1.426157266,103.8274494
HDB,717,BEDOK RESERVOIR RD,470717,1.337552089,103.9254493
HDB,717,CLEMENTI WEST ST 2,120717,1.303234409,103.7624648
HDB,717,JURONG WEST ST 71,640717,1.343034963,103.6975009
HDB,717,PASIR RIS ST 72,510717,1.382620593,103.9366311
HDB,717,TAMPINES ST 72,520717,1.35881527,103.9351473
HDB,717,WOODLANDS DR 70,733717,1.440937688,103.7986722
HDB,717,YISHUN ST 71,760717,1.425752338,103.8281044
HDB,717B,WOODLANDS DR 70,732717,1.441370233,103.7985427
HDB,718,BEDOK RESERVOIR RD,470718,1.336630599,103.9257485
HDB,718,JURONG WEST ST 71,640718,1.343708113,103.6975209
HDB,718,PASIR RIS ST 72,511718,1.381928157,103.9360146
HDB,718,TAMPINES ST 72,520718,1.359087018,103.9355444
HDB,718,WOODLANDS AVE 6,731718,1.441433102,103.8005061
HDB,718,YISHUN ST 71,760718,1.42681828,103.8285128
HDB,719,BEDOK RESERVOIR RD,471719,1.336517463,103.9243224
HDB,719,JURONG WEST AVE 5,640719,1.34453677,103.6969862
HDB,719,PASIR RIS ST 72,510719,1.382242679,103.9366468
HDB,719,TAMPINES ST 72,520719,1.358815213,103.9359412
HDB,719,WOODLANDS AVE 6,730719,1.441921568,103.8001355
HDB,719,YISHUN ST 71,760719,1.42688085,103.8293031
HDB,720,ANG MO KIO AVE 6,560720,1.371801024,103.8469903
HDB,720,BEDOK RESERVOIR RD,470720,1.335972774,103.924883
HDB,720,JURONG WEST AVE 5,640720,1.344351382,103.6974973
HDB,720,PASIR RIS ST 72,510720,1.381785964,103.9364118
HDB,720,TAMPINES ST 72,520720,1.359388944,103.9360708
HDB,720,WOODLANDS AVE 6,730720,1.442210105,103.8010333
HDB,720,YISHUN ST 71,760720,1.426420518,103.828958
HDB,721,BEDOK RESERVOIR RD,470721,1.336292448,103.9261017
HDB,721,JURONG WEST AVE 5,640721,1.344015748,103.6975576
HDB,721,PASIR RIS ST 72,510721,1.381462356,103.9363321
HDB,721,TAMPINES ST 71,520721,1.359920231,103.936352
HDB,721,WOODLANDS CIRCLE,730721,1.444096995,103.8004046
HDB,721,YISHUN ST 71,760721,1.426101834,103.8289667
HDB,722,ANG MO KIO AVE 8,560722,1.37224394,103.8475293
HDB,722,BEDOK RESERVOIR RD,470722,1.336636993,103.9282078
HDB,722,CLEMENTI WEST ST 2,120722,1.302979599,103.763714
HDB,722,JURONG WEST AVE 5,640722,1.343669447,103.6982983
HDB,722,PASIR RIS ST 72,510722,1.380963752,103.9368903
HDB,722,TAMPINES ST 72,520722,1.359892545,103.9358593
HDB,722,WOODLANDS AVE 6,731722,1.445060897,103.7993892
HDB,722,YISHUN ST 71,760722,1.425667158,103.8290161
HDB,723,BEDOK RESERVOIR RD,470723,1.336954394,103.9289606
HDB,723,CLEMENTI WEST ST 2,120723,1.30310124,103.7634131
HDB,723,JURONG WEST AVE 5,640723,1.344465011,103.6981644
HDB,723,PASIR RIS ST 72,510723,1.380680711,103.9365962
HDB,723,TAMPINES ST 72,521723,1.359562997,103.9352103
HDB,723,WOODLANDS AVE 6,730723,1.445372524,103.7989678
HDB,723,YISHUN ST 71,760723,1.426019545,103.8299395
HDB,724,BEDOK RESERVOIR RD,471724,1.336930405,103.9278963
HDB,724,CLEMENTI WEST ST 2,120724,1.30360871,103.7633591
HDB,724,JURONG WEST ST 72,640724,1.345086718,103.6981859
HDB,724,PASIR RIS ST 72,510724,1.380934399,103.9362347
HDB,724,TAMPINES ST 71,520724,1.356842294,103.9349512
HDB,724,WOODLANDS AVE 6,730724,1.444666565,103.798713
HDB,724,YISHUN ST 71,760724,1.426474819,103.8299159
HDB,725,ANG MO KIO AVE 6,560725,1.372790817,103.8469112
HDB,725,BEDOK RESERVOIR RD,470725,1.337645866,103.9289908
HDB,725,JURONG WEST AVE 5,640725,1.34545355,103.6977196
HDB,725,PASIR RIS ST 72,510725,1.381187026,103.9358441
HDB,725,TAMPINES ST 71,520725,1.356984507,103.9353345
HDB,725,WOODLANDS AVE 6,730725,1.444356973,103.7991197
HDB,725,YISHUN ST 71,760725,1.426956151,103.83071
HDB,726,JURONG WEST AVE 5,640726,1.345943057,103.6971346
HDB,726,TAMPINES ST 71,520726,1.356984393,103.9358874
HDB,726,WOODLANDS CIRCLE,730726,1.444276562,103.7996814
HDB,726,YISHUN ST 71,760726,1.426536214,103.8306688
HDB,727,ANG MO KIO AVE 6,560727,1.372655163,103.8460633
HDB,727,JURONG WEST AVE 5,640727,1.345782895,103.6976587
HDB,727,TAMPINES ST 71,521727,1.356381684,103.9360482
HDB,727,WOODLANDS CIRCLE,730727,1.443678791,103.799836
HDB,727,YISHUN ST 71,760727,1.426210117,103.8312401
HDB,728,ANG MO KIO AVE 6,560728,1.372628416,103.8456829
HDB,728,CLEMENTI WEST ST 2,120728,1.305202068,103.7638334
HDB,728,JURONG WEST AVE 5,640728,1.346098441,103.6976983
HDB,728,TAMPINES ST 71,520728,1.356225723,103.9348389
HDB,728,WOODLANDS CIRCLE,730728,1.442880202,103.7988878
HDB,728,YISHUN ST 71,760728,1.425789629,103.830527
HDB,729,ANG MO KIO AVE 6,560729,1.37386614,103.8459358
HDB,729,CLEMENTI WEST ST 2,120729,1.304927243,103.7635194
HDB,729,JURONG WEST AVE 5,640729,1.346409119,103.6978016
HDB,729,TAMPINES ST 71,520729,1.35644099,103.934139
HDB,729,WOODLANDS CIRCLE,730729,1.442590538,103.7985808
HDB,729,YISHUN ST 71,760729,1.425852856,103.8315983
HDB,730,CLEMENTI WEST ST 2,120730,1.304777153,103.763122
HDB,730,JURONG WEST ST 72,640730,1.346108864,103.698427
HDB,730,TAMPINES ST 71,521730,1.357274422,103.9334452
HDB,730,WOODLANDS CIRCLE,730730,1.442533302,103.7977062
HDB,730,YISHUN ST 71,760730,1.427233299,103.831528
HDB,731,CLEMENTI WEST ST 2,120731,1.304400465,103.7627462
HDB,731,JURONG WEST ST 72,640731,1.345553222,103.6987679
HDB,731,TAMPINES ST 71,520731,1.3570067,103.9340993
HDB,731,WOODLANDS CIRCLE,730731,1.443064733,103.7978314
HDB,731,YISHUN ST 72,760731,1.428348586,103.8311163
HDB,732,JURONG WEST ST 73,640732,1.3458412,103.6996054
HDB,732,TAMPINES ST 71,520732,1.357558738,103.9343204
HDB,732,WOODLANDS CIRCLE,730732,1.443347427,103.7982918
HDB,732,YISHUN AVE 5,760732,1.429034454,103.8303364
HDB,733,JURONG WEST ST 73,640733,1.345367781,103.7000276
HDB,733,TAMPINES ST 71,520733,1.357824582,103.933874
HDB,733,WOODLANDS CIRCLE,730733,1.443722771,103.7987713
HDB,733,YISHUN AVE 5,760733,1.429654211,103.8308899
HDB,734,JURONG WEST ST 73,641734,1.345611874,103.700911
HDB,734,TAMPINES ST 71,520734,1.358204476,103.9343391
HDB,734,WOODLANDS CIRCLE,730734,1.443892018,103.7979498
HDB,734,YISHUN AVE 5,760734,1.429264553,103.8310748
HDB,735,JURONG WEST ST 75,640735,1.346155209,103.7011694
HDB,735,TAMPINES ST 72,521735,1.359429794,103.9336441
HDB,735,WOODLANDS CIRCLE,730735,1.443556693,103.7974707
HDB,735,YISHUN ST 72,760735,1.428924931,103.8312414
HDB,736,JURONG WEST ST 75,640736,1.346111445,103.7016537
HDB,736,PASIR RIS DR 10,510736,1.379652364,103.9373123
HDB,736,TAMPINES ST 72,520736,1.359041598,103.9343834
HDB,736,WOODLANDS CIRCLE,730736,1.442837648,103.7968141
HDB,736,YISHUN ST 72,760736,1.428658386,103.8317276
HDB,737,JURONG WEST ST 75,640737,1.346746007,103.7011599
HDB,737,PASIR RIS DR 10,510737,1.379416347,103.9369782
HDB,737,TAMPINES ST 72,520737,1.358941306,103.9340067
HDB,737,WOODLANDS CIRCLE,730737,1.443678363,103.7968229
HDB,737,YISHUN ST 72,760737,1.428975104,103.8324446
HDB,738,JURONG WEST ST 75,640738,1.346161866,103.7005555
HDB,738,PASIR RIS DR 10,510738,1.379180743,103.9365537
HDB,738,TAMPINES ST 72,520738,1.359084786,103.9336076
HDB,738,WOODLANDS CIRCLE,730738,1.444046578,103.7974897
HDB,738,YISHUN ST 72,760738,1.4293693,103.8324714
HDB,739,JURONG WEST ST 73,641739,1.345925681,103.7003809
HDB,739,PASIR RIS DR 10,510739,1.378505725,103.9367962
HDB,739,TAMPINES ST 72,520739,1.359227877,103.9332099
HDB,739,WOODLANDS CIRCLE,731739,1.44451876,103.7967978
HDB,739,YISHUN AVE 5,760739,1.429745236,103.8321398
HDB,740,BEDOK RESERVOIR RD,470740,1.338025856,103.922835
HDB,740,PASIR RIS ST 71,510740,1.377907406,103.9359844
HDB,740,TAMPINES ST 72,520740,1.359370968,103.9328121
HDB,740,WOODLANDS CIRCLE,731740,1.444775406,103.7965588
HDB,740,YISHUN AVE 5,760740,1.430123617,103.8321532
HDB,741,PASIR RIS ST 71,511741,1.377536607,103.9359875
HDB,741,TAMPINES ST 72,520741,1.360011784,103.9330438
HDB,741,WOODLANDS CIRCLE,730741,1.444411907,103.7958279
HDB,741,YISHUN AVE 5,760741,1.430100193,103.8331176
HDB,742,BEDOK RESERVOIR RD,470742,1.33808525,103.9220907
HDB,742,PASIR RIS ST 71,510742,1.376955021,103.9359424
HDB,742,TAMPINES ST 72,520742,1.359588748,103.933361
HDB,742,WOODLANDS CIRCLE,730742,1.443920973,103.796033
HDB,742,YISHUN AVE 5,760742,1.429720076,103.8331094
HDB,743,JURONG WEST ST 73,640743,1.347294456,103.6991953
HDB,743,PASIR RIS ST 71,510743,1.377295646,103.9355644
HDB,743,WOODLANDS CIRCLE,730743,1.443733618,103.7963119
HDB,743,YISHUN AVE 5,760743,1.429899834,103.833671
HDB,744,BEDOK RESERVOIR RD,470744,1.337860426,103.9216633
HDB,744,JURONG WEST ST 73,640744,1.346658893,103.6990999
HDB,744,PASIR RIS ST 71,510744,1.377469238,103.9352123
HDB,744,WOODLANDS CIRCLE,730744,1.442834284,103.795937
HDB,744,YISHUN ST 72,760744,1.429341729,103.8340492
HDB,745,JURONG WEST ST 73,640745,1.347012926,103.6979495
HDB,745,PASIR RIS ST 71,510745,1.378368761,103.9355882
HDB,745,WOODLANDS CIRCLE,730745,1.442158177,103.7956085
HDB,745,YISHUN ST 72,760745,1.429312758,103.8334922
HDB,746,JURONG WEST ST 73,640746,1.347438273,103.6979363
HDB,746,PASIR RIS ST 71,510746,1.378607029,103.9351562
HDB,746,WOODLANDS CIRCLE,730746,1.442507136,103.7953046
HDB,746,YISHUN ST 72,760746,1.428920039,103.8334762
HDB,747,JURONG WEST ST 73,640747,1.347615757,103.697321
HDB,747,PASIR RIS ST 71,511747,1.378827493,103.9340575
HDB,747,WOODLANDS CIRCLE,731747,1.443317943,103.7955859
HDB,747,YISHUN ST 72,760747,1.428225543,103.8334881
HDB,747A,BEDOK RESERVOIR CRES,471747,1.336639559,103.9212844
HDB,747B,BEDOK RESERVOIR CRES,472747,1.336660095,103.9216247
HDB,747C,BEDOK RESERVOIR CRES,473747,1.336792064,103.9219826
HDB,748,JURONG WEST ST 73,640748,1.347753371,103.6979687
HDB,748,PASIR RIS ST 71,510748,1.378506803,103.9347957
HDB,748,WOODLANDS CIRCLE,731748,1.444912562,103.7951205
HDB,748,YISHUN ST 72,760748,1.427518982,103.8334505
HDB,748A,BEDOK RESERVOIR CRES,471748,1.336419028,103.9209933
HDB,748B,BEDOK RESERVOIR CRES,472748,1.336293914,103.9212423
HDB,748C,BEDOK RESERVOIR CRES,473748,1.336161756,103.9214926
HDB,749,JURONG WEST ST 73,640749,1.348066128,103.6980722
HDB,749,PASIR RIS ST 71,510749,1.378339938,103.9342765
HDB,749,WOODLANDS CIRCLE,731749,1.444797339,103.7943133
HDB,749,YISHUN ST 72,760749,1.428375953,103.8341135
HDB,750,JURONG WEST ST 73,641750,1.347459285,103.6985462
HDB,750,PASIR RIS ST 71,510750,1.378208601,103.9346461
HDB,750,WOODLANDS AVE 4,730750,1.444340363,103.7939491
HDB,750,YISHUN ST 72,760750,1.427978266,103.8342828
HDB,751,CHOA CHU KANG NTH 5,680751,1.392465817,103.7479069
HDB,751,JURONG WEST ST 73,640751,1.347609581,103.6992277
HDB,751,PASIR RIS ST 71,510751,1.377864942,103.9340754
HDB,751,WOODLANDS CIRCLE,730751,1.445090029,103.7941989
HDB,751,YISHUN ST 72,760751,1.427611888,103.8342684
HDB,752,CHOA CHU KANG NTH 5,680752,1.39227305,103.7474251
HDB,752,JURONG WEST ST 74,640752,1.348527627,103.6994288
HDB,752,PASIR RIS ST 71,510752,1.377835206,103.9345825
HDB,752,WOODLANDS CIRCLE,730752,1.44560469,103.7949086
HDB,752,YISHUN ST 72,760752,1.427237612,103.8340502
HDB,753,CHOA CHU KANG NTH 5,680753,1.392340906,103.7469436
HDB,753,JURONG WEST ST 74,640753,1.348456601,103.699949
HDB,753,PASIR RIS ST 71,510753,1.377156177,103.9344823
HDB,753,WOODLANDS CIRCLE,730753,1.44580506,103.7946403
HDB,753,YISHUN ST 72,760753,1.426987042,103.8346275
HDB,754,CHOA CHU KANG NTH 5,681754,1.392795614,103.7467316
HDB,754,JURONG WEST ST 74,640754,1.348664926,103.7003771
